Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
218	0.000124620297531004	0	0	0.177459303684141	0.00205623490926356	0	0.114136615001135	0.000140197834722379	6.23101487655018e-05	0.00336474803334311	0.0103590622322296	3.11550743827509e-05	0	0	0	0	0	1.55775371913754e-05	0	0	0	1.55775371913754e-05	4.67326115741263e-05	0.0026637588597262	4.67326115741263e-05	0	0.00180699431419554	3.11550743827509e-05	3.11550743827509e-05	0.39760105927239	0.22794610172143	0.00383207414908438	0.00236778565309107	0	0	0.000420593504167137	4.67326115741263e-05	0	0.00461095100864312	0	0	7.78876859568772e-05	0	0	0	0	0.000109042760339628	0	0.00034270581821026	0	0.000140197834722379	0	0	0	0	9.34652231482527e-05	0	0	0	0	9.34652231482527e-05	0	1.55775371913754e-05	0	0	0.049910429161171	0	0	0	0
219	1.40408025722591e-05	0	0	0.135914968899396	0.00321534378905577	0	0.1095182600635	0.000617795313180807	0.000772244141476259	0.00595330029064831	0.0300051950969832	0	0	0	0	0	0	0	0	0	2.80816051446186e-05	0	5.61632102892372e-05	0.00182530433440171	4.21224077168777e-05	1.40408025722591e-05	0.00214824279356448	2.80816051445183e-05	2.80816051445183e-05	0.380688280142199	0.294533915558912	0.00150236587523895	0.00230269162185491	0	0	0.00144620266494148	0.000140408025722591	0	0.00457730163856611	0	0	0.000140408025722591	0	0	0	0	0.000196571236012029	1.40408025722591e-05	0.000617795313180807	0.000589713708036088	0	0.000126367223150733	0	0	0	0.00130579463922291	0	0	0	0	0.00012636722314973	0	0.000294856854018044	0	0.00033697926173462	0.0208786734249746	0	0	0	0
220	3.35025210647352e-05	0	0	0.0822821917348524	0.002328425214002	0	0.115667453975994	0.000770557984487506	0.00159136975057944	0.00443908404106889	0.0218938975158022	0	0	0	0	0	0	1.67512605323676e-05	0	0	0	0	8.37563026617377e-05	0.00252944034038359	5.02537815970025e-05	6.70050421293701e-05	0.00105532941353846	0	0.000117258823726272	0.398076955291043	0.310534867748661	0.00276395798784216	0.00128984706098699	0	0	0.0037690336197802	0.000234517647452544	0	0.00407055630936262	0	0	0.000871065547682313	0	0	0	0.000720304202891105	0.000502537815971028	0	0.00147411092685517	0	0	0.000770557984487506	0	0	0	0.00115583697672925	0	0	0	0	0.00013401008425874	0.00021776638692108	0	0	0.00053604033703496	0.03995175636962	0	0	0	0
221	1.07856249190688e-05	1.07856249190688e-05	0	0.110811510418434	0.00185512748608224	0	0.123053194702521	0.000496138746278368	0.000690279994823212	0.00334354372492336	0.0128996074032095	0	0	0	0	0	3.23568747573067e-05	0	1.07856249190688e-05	0	0	1.07856249190688e-05	0.000248069373139184	0.00470253246472523	0.000161784373787035	0	0.00363475559773661	0	9.70706242719201e-05	0.383137754001195	0.308609085810859	0.00291211872816262	0.00167177186246168	0	0	0.00704301307217961	0.000884421243367052	0	0.00493981621294715	0	0	0	0	0	0	0	0.000442210621683024	0	0.000291211872815259	0	0	0	0	0	2.15712498382379e-05	0.000226498123301649	0	0	0	0	9.70706242718198e-05	0.00236205185729091	5.39281245954442e-05	0.000215712498382379	0	0.0250226498122837	0	0	0	0
222	3.41145566812827e-05	8.52863917033573e-06	0	0.165626172687869	0.00556067273905842	0	0.0838024084877437	9.38150308736529e-05	5.97004741922699e-05	0.00435813461603941	0.00227714665848407	0	0	0	0	0	0	1.70572783406915e-05	0	0	7.67577525329613e-05	0	0.000247330535939274	0.00509159758469065	0.00035820284515402	0	0.0085542250878425	0.000119400948384339	0.000153515505065722	0.543479002490021	0.111042881998057	0.000801692082012	0.00225156074096727	0	0	0.00381230170914129	0.000238801896769682	0	0.00367584348242178	0	0	0	0	0	0	0	6.82291133626658e-05	0	8.52863917033573e-06	0	0	0	0	0	0	6.82291133626658e-05	0	0	0	0	0.00035820284515402	0.000477603793538359	3.41145566813831e-05	0	0	0.0572442261112785	0	0	0	0
223	9.15373701313583e-05	0	0	0.0624628129434422	0.00163623049109814	0	0.237768318915716	0.00160190397729902	0.00322669229713748	0.00559522174927686	0.0392123209300168	1.14421712664072e-05	0	0	0	0	0	0	0	0	1.14421712664072e-05	1.14421712664072e-05	0.000171632568995608	0.00434802508124879	1.14421712664072e-05	3.43265137992218e-05	0.00136161838070517	2.28843425328145e-05	0.000469129021924001	0.383770424275582	0.189322165774718	0.00346697789373132	0.0020481486566876	0	0	0.00249439333607618	0.000125863883930781	0	0.00968007689139237	1.14421712664072e-05	0	0	0	0	0	0.000835278502448632	0.000583550734588073	0	0.00084672067371534	0	0.000251727767861561	0.000903931530047878	0	0	0	0.00226554991075205	0	0	0	0	0.000526339878255536	0.00136161838070517	0.000766625474850389	5.72108563321366e-05	0	0.0426335301386693	0	0	0	0
224	0	0	0	0.140668968716315	0.00339122816059749	0	0.0445498118846818	0.000247384425088889	0.00102046075348853	0.000340153584496846	0.00958614647218568	0	0	0	0	0	0	0	2.06153687573907e-05	0	2.06153687573907e-05	0	0.000288615162602868	0.00207184456012008	0.00130907591609642	1.03076843786954e-05	0.00464876565478889	3.09230531360861e-05	0.00032984590011785	0.477049940730857	0.241509044993022	0.00277276709786774	0.00488584239550179	0	0	0.00221615214142402	0.000103076843786954	0	0.00336030510745448	0	0	0	0	0	0	0	9.27691594082582e-05	0	1.03076843786954e-05	0	0	0	0	0	1.03076843786954e-05	0.000133999896922939	0	0	0	0	0.000814307065917635	0.000865845487809607	5.15384218934767e-05	2.06153687573907e-05	0	0.0575684172550091	0	0	0	0
225	1.39860139859754e-05	4.89510489510644e-05	0	0.109461538461943	0.00144755244755161	0	0.101006993006895	8.39160839160531e-05	0.000111888111888004	0.00107692307691941	0.00648951048950022	0	0	0	0	0	0	0	0	0	5.59440559440019e-05	0	0.000146853146853193	0.020958041958073	0.000132867132867318	0	0.0014265734265713	2.09790209790133e-05	9.79020979019282e-05	0.445573426572612	0.233699300699878	0.016902097902079	0.00256643356643166	0	0	8.39160839160531e-05	6.99300699299773e-06	0	0.0106083916083851	2.79720279720512e-05	0	0	0	0	0	0.000524475524475833	0.000286713286712947	6.99300699299773e-06	0.00115384615384723	6.99300699299773e-06	0	0.000664335664334585	6.99300699299773e-06	0	2.09790209790133e-05	1.39860139859754e-05	0	0	7.69230769230152e-05	0	0.00113986013986036	0.0052797202797155	2.09790209790133e-05	0	0.000601398601397645	0.0381468531468029	0	0	0	0
226	3.00503343099519e-05	0	0	0.136248215761636	0.00336563744271501	0	0.164871159191878	0.00036811659529661	5.25880850424158e-05	0.00777552400269555	0.0207798061753435	0	0	0	0	0	0	0	7.51258357748798e-06	7.51258357748798e-06	2.25377507324639e-05	0	0.000225377507324639	0.00266696717000974	0.000300503343099519	0	0.0104650289234698	3.00503343099519e-05	0.000127713920817396	0.393937345052667	0.221673803620878	0.000939072947185496	0.00181804522574868	0	0	0.000323041093831883	7.51258357748798e-05	0	0.00666366163322693	0	0	0	0	0	0	0	0.000420704680339127	0	0.00048831793253722	0.000247915258057003	0	0.000210352340170065	0	0	0	0.000345578844564247	0	0	7.51258357748798e-06	0	0.009495905641942	0.000172789422282123	0.000608519269776827	0	0	0.0152280069116054	0	0	0	0
227	2.07309741484644e-05	1.03654870742824e-05	0	0.172264029686442	0.00158591952235457	0	0.214897278023434	0.00129568588428028	0.000321330099301549	0.00654062234384589	0.0505524804610088	2.07309741485646e-05	0	0	0	0	0	0	0	1.03654870742824e-05	0.00014511681903915	0	0.000580467276157605	0.00208346290192052	5.18274353712111e-05	0	0.00184505669921664	1.03654870742824e-05	3.1096461222847e-05	0.345771917822374	0.15275618301296	0.000590832763231687	0.00218711777266134	0	0	0.000383523021747043	1.03654870742824e-05	0	0.0120032340320273	0	0	0	0	0	0	0	0.00246698592367158	0	1.03654870742824e-05	0	0	0	0	0	1.03654870742824e-05	0.00536932230445458	0	0	2.07309741484644e-05	0	0.0131952650454967	1.03654870742824e-05	0.000445715944192536	0	0	0.0125007774116234	0	0	0	0
228	0	0	0	0.131522670962048	0.00248707006189365	0	0.325514135790474	0.00810181914102145	0.00018841439862773	0.0120867836719623	0.0625818425044184	0	0	0	0	0	0	0	0	9.42071993141656e-06	4.71035996570828e-05	0	0.000131890079039511	0.00538865180077292	0	0	0.00111164495190732	1.88414398628732e-05	0.000141310798971048	0.266549849739514	0.138946198268736	0.00182761966669609	0.00211024126463218	0	0	0.000310883757736706	9.42071993141656e-06	0	0.0151390969298083	0	0	0	0	0	0	0	0.0057183769983717	0	0	0	0	0	0	0	9.42071993141656e-06	0.00775325250355559	0	0	0	0	0.00349508709455706	9.42071993141655e-05	6.5945039519956e-05	0	0	0.00863880017710802	0	0	0	0
232	6.87947165657004e-06	6.87947165657004e-06	0	0.0952394056136057	0.00130709961475121	0	0.12826086956521	0.000110071546504679	6.87947165658006e-05	0.00202256466703113	0.00116263070995611	6.87947165657004e-06	0	0	0	0	0	0	1.37589433131601e-05	1.37589433131601e-05	0.000736103467253364	6.87947165657004e-06	0.0257773802971537	0.0063359933956971	0.000811777655475644	0	0.00134837644468407	0	0.000158227848101041	0.463752063841676	0.206363511282405	0.0023115024766113	0.00194001100715537	0	0	0.00195376995046633	0.000233902036323321	0	0.00305448541552315	0	0	0.000130709961475121	0	0	0	0	8.25536598788605e-05	0	0.000275178866263202	1.37589433131601e-05	0	0.000151348376444561	0	0	6.87947165657004e-06	3.43973582829003e-05	0	0	1.37589433131601e-05	0	0.0216015410016072	0.0016510731975752	0.000268299394606722	0	0	0.0327669235001812	0	0	0	0
233	1.60984797668822e-05	5.36615992230742e-06	0	0.0534362205063204	0.00129324454127891	0	0.158280253067776	0.000386363514405573	0.000568812951764707	0.000965908786014935	0.0390280811148912	5.36615992230742e-06	0	0	0	0	0	0	5.36615992230742e-06	0	0.000112689358367874	0.000531249832308414	0.0037777765853005	0.00744822997216447	5.36615992230742e-06	1.60984797668822e-05	0.000348800394950283	1.60984797668822e-05	9.65908786015937e-05	0.334054187482821	0.269059258504217	0.00956786314146377	0.00189962061249591	0	0	0.000112689358367874	1.07323198446549e-05	0	0.00806533836323213	0	0	5.36615992230742e-06	0	0	0	0.000112689358368876	0.000112689358367874	0	0.000622474550986979	0	0	0	0	0	1.60984797668822e-05	0.000220012556814424	0	0	1.07323198446549e-05	0	0.0545792125697	0.000901514866947006	0.0037777765853005	0	0	0.0505277618284029	0	0	0	0
234	1.44266835940236e-05	0	0	0.0534508627155113	0.00272664319926231	0	0.146394771769924	0.000454440533210385	0.000440013849616262	0.00134889491604005	0.0378988978013811	1.44266835940236e-05	0	0	0	0	0	0	0.000634774078134425	0	0.000108200126955427	7.93467597668784e-05	0.02247677303937	0.003570604189503	3.60667089849082e-05	0	0.000901667724623208	2.88533671879466e-05	5.04933925789318e-05	0.375411160482412	0.139130936580193	0.00636938080674096	0.0022938426914386	0	0	0.000562640660164809	4.32800507819702e-05	0	0.00147152172658457	0	0	0.000649200761728549	0	0	0	0.000764614230480536	4.32800507819702e-05	0	0.00108200126954423	0	0	5.04933925789318e-05	0	0	0	7.21334179699168e-06	0	0	1.44266835940236e-05	0	0.150968030469511	2.88533671879466e-05	0.0156962317502422	7.21334179699168e-06	0	0.0347755208032025	0	0	0	0
235	0	6.85659432959033e-05	0	0.024443758785021	0.00332544824984791	0	0.00678802838629883	0.000137131886592007	6.85659432959033e-05	0	0.00102848914944256	3.42829716479517e-05	0	0	0	0	0	0	0	0	0.000719942404606784	0	0.00198841235557358	0.0043882203709362	0	0	0.0153930542699425	3.42829716479517e-05	0.000137131886592007	0.482772806746675	0.332201995269335	0.0157358839864	0.00250265693029987	0	0	0.00853645994034216	0.000754225376254535	0	0.00466248414412222	0	0	0	0	0	0	0	0	0	3.42829716479517e-05	0	0	0	0	0	0	3.42829716479517e-05	0	0	3.42829716479517e-05	6.85659432959033e-05	0.00565669032190902	0.000308546744831766	0.000342829716479517	0	0	0.0877986903903699	0	0	0	0
236	1.58242871159223e-05	6.32971484635888e-05	0	0.0333417729531258	0.00153495585024246	0	0.0106813938031974	0.000189891445391068	4.74728613476666e-05	3.16485742317443e-05	0.000901984365605563	4.74728613477668e-05	0	0	0	0	0	0	1.58242871159223e-05	1.58242871159223e-05	0.000110770009811456	1.58242871159223e-05	0.00172484729563152	0.0314428584992352	0	0	0.00789631927081112	0	4.74728613477668e-05	0.357043390195252	0.369038199828853	0.00439915181821837	0.00223122448333902	0	0	0.0254454536823348	0.000870335791373719	0	0.0372661961578665	0	0	0	0	0	0	0	0.0001424185840433	0	9.49457226955337e-05	0	0	0	0	0	9.4945722695333e-05	0.000205715732506989	0	0	6.32971484635888e-05	1.58242871159223e-05	0.00158242871159223	0.0179605658765618	0.000379782890781131	0	0	0.0950406684180527	0	0	0	0
237	0.000412179916533362	0	0	0.01937245607705	0.000772837343500305	0	0.206296048225151	0.00182046129802218	1.71741631888734e-05	0.00164871966613745	0.0159891459288227	3.43483263777468e-05	0	0	0	0	0	0	0	0	6.86966527554936e-05	0	0.000875882322633145	0.00285091108935059	0.000618269874800043	0	0.000996101464955459	1.71741631888734e-05	8.5870815944367e-05	0.306747728716498	0.359764370481574	0.00333178765863984	0.00171741631888734	0	0	0.00121936558641562	1.71741631888734e-05	0	0.0102186270973717	0	0	0	0	1.71741631888734e-05	0	0	0.00247307949919617	0.000309134937399521	5.15224895666202e-05	0	0	0	0	0	0	0	0	0	0	0	0.000824359833066725	0.00137393305510787	0.000154567468700261	0	0	0.0599034812027872	0	0	0	0
238	2.37225411586458e-05	2.37225411586458e-05	0	0.0552735208996236	0.00175546804573598	0	0.250462589552517	0.00168430042226114	0.0011386819756174	0.0044123926554999	0.0164871661052874	0	0	0	0	0	0	0	0	0	2.37225411586458e-05	0	0.000166057788109618	0.00218247378659501	0.000189780329268564	0	0.00109123689329751	2.37225411586458e-05	2.37225411586458e-05	0.397566067277035	0.211628789675971	0.00241969919817445	0.00208758362195522	0	0	0.00120984959909224	4.74450823171913e-05	0	0.00730654267685328	0	0	0	0	0	0	0	0.00109123689329751	0	0.000237225411586458	0	0	0	0	0	0	0.000355838117379185	0	0	2.37225411586458e-05	0	0.000901456564027938	0.00204013853964534	0	2.37225411586458e-05	0	0.0380984011007428	0	0	0	0
239	0	0	0	0.0450474516695025	0.00296660808436233	0	0.238369068541392	0.00435852372583205	0.000759226713533236	0.00327592267135784	0.0292864674868452	0	0	0	0	0	0	0	0	4.21792618629688e-05	2.81195079086458e-05	0	0.000309314586995507	0.016084358523706	0.000674868189807097	0	0.00306502636202992	2.81195079086458e-05	2.81195079086458e-05	0.385265377856192	0.138713532512868	0.0120913884006694	0.00234797891037132	0	0	0.000899824253076465	0.000126537785588705	0	0.010277680140574	0	0	0.000421792618629688	0	0	0	0	0.000759226713533236	0.000323374340949025	0.000379613356766114	0.000309314586995507	0	0	0	0	1.40597539543229e-05	0.000421792618629688	0	0	1.40597539543229e-05	1.40597539543229e-05	0.000815465729350326	0.00507557117750071	0.00174340949033283	0	0.000562390158172916	0.0951001757469846	0	0	0	0
240	0	2.80485239464916e-05	0	0.0685646167871237	0.0015987658649452	0	0.223574784376728	0.00234205174952763	0.00510483135824663	0.00600238412453957	0.0329429913751075	0	0	0	0	0	0	0	0	0	0	0	7.01213098661287e-05	0.00517495266811687	0.000308533763411006	1.40242619732458e-05	0.00172498422270562	1.40242619732458e-05	2.80485239464916e-05	0.382161138770246	0.179706892924585	0.00307131337214002	0.0017810812705958	0	0	0.00123413505364402	8.41455718393745e-05	0	0.00715237360634332	0	0	0.000238412453544777	0	0	0	0	0.00039267933525028	0	0.00120608652969393	0	0	0	0	0	0	0.000631091788795057	0	0	0	0	0.000224388191571732	0.00109389243391357	0.00107986817194353	0	0	0.0724493373537364	0	0	0	0
241	9.64943599046921e-06	0	0	0.0154294481487358	0.00050177067150468	0	0.403799947893642	0.00881958449528731	0.0125153184796004	0.00565456949041148	0.0528113631758765	0	0	0	0	0	0	0	0	0	1.92988719809183e-05	9.64943599046921e-06	0.000791253751218455	0.00775814653634281	2.89483079713775e-05	5.78966159427551e-05	0.000212287591789902	2.89483079713775e-05	3.85977439618368e-05	0.243706155375429	0.195951096657612	0.00489226404717162	0.000665811083342285	0	0	4.82471799523961e-05	9.64943599046921e-06	0	0.0105468335375731	0	0	0	0	0	0	0	0.00439049337566094	0	9.64943599046921e-06	0	0	0	0	0	1.92988719809183e-05	0.00709233545299152	0	0	9.64943599046921e-06	0	0.000791253751218455	0.000376328003628509	5.78966159427551e-05	0	0	0.0229463587853072	0	0	0	0
242	0	0	0	0.0551721903651529	0.0011446960616032	0	0.244425006209612	0.00150106370341871	0.000291573525123698	0.00199781859807368	0.0053239165883752	1.07990194490036e-05	0	0	0	0	1.07990194490036e-05	0	1.07990194490036e-05	1.07990194490036e-05	8.63921555922291e-05	0	0.000809926458677274	0.0110797939546825	0.000658740186391023	0	0.00151186272286251	1.07990194490036e-05	0.000129588233388645	0.361119210375394	0.176455977797352	0.000820725478126076	0.00079912743922847	0	0	0.00348808328203858	0.000140387252837447	0	0.0102374704376458	2.15980388981073e-05	0	0	0	0	0	0	0.00071273528363604	0	0	0	0	0	0	0	0	0.000421161758512342	0	0	3.23970583471109e-05	0	0.00186823036468804	0.0470405287199486	0.000118789213939841	0	0	0.0725370136392092	0	0	0	0
243	0	0	0	0.0776168699186906	0.00203252032520531	0	0.313262195122096	0.00334518970190228	0.000677506775067433	0.00952743902438797	0.0434874661246294	0	0	0	0	0	0	0	0	0	4.2344173441702e-05	0	0.00127032520324705	0.00287940379403333	0.00021172086720851	0	0.00042344173441702	0	0.00021172086720851	0.257748983740235	0.216929200541568	0.00474254742546903	0.00152439024390648	0	0	0.00021172086720851	0	0	0.0099085365853671	0	0	0	0	0	0	0	0.000465785907858923	0	0	0	0	0	0	0	0	0.00127032520325708	0	0	4.2344173441702e-05	0	0.00516598915988805	0.000338753387534218	0.00021172086720851	0	0	0.0464515582655225	0	0	0	0
244	0	0.000465224470807047	0	0.136427076064214	0.00139567341242115	0	0.224412654105897	0.00447778553152159	0.00267504070714303	0.00633868341473975	0.0516399162596123	0	0	0	0	0	0	0	0	0	5.81530588508307e-05	0	0.000348918353105786	0.0159920911839986	0	5.81530588508307e-05	0.000348918353104784	5.81530588508307e-05	5.81530588508307e-05	0.232379623167604	0.2806466620147	0.00558269364968456	0.00116306117701261	0	0	0.00122121423587225	0	0	0.0118632240055446	0	0	0	0	0	0	0	0.00104675505931335	0	0.000465224470807047	0	0	0.000232612235403523	0	0	0	0	0	0	0	0	0.00104675505931335	0.000523377529657677	0	0	0	0.019074203303119	0	0	0	0
245	0	0	0	0.0774797786291108	0.000567617425853873	0	0.327940967787626	0.0103590180218117	0.000851426138780809	0.013622818220525	0.0424294025825725	0	0	0	0	0	0	0	0	0	0	0	0.000425713069390905	0.00255427841635345	0	0	0.000851426138781811	0	0	0.24379168440467	0.220661274301441	0.00652760039732655	0.00283808712926936	0	0	0.000283808712926936	0	0	0.0200085142614337	0	0	0	0	0	0	0	0.00425713069390905	0	0	0	0	0	0	0	0	0.0026961827728114	0	0	0	0	0.000283808712927938	0	0.000141904356463969	0	0	0.0214275578260132	0	0	0	0
246	0	0	0	0.0245827619652698	0.0011371617779869	0	0.425632964313541	0.00317736379142574	0.00096993210475165	0.00799357838053614	0.0658550453191166	0	0	0	0	0	0	0	0	0	3.34459346465499e-05	0	0.0001337837385864	0.00147162112444539	0.000635472758285149	0	0.000702364627577848	3.34459346465499e-05	3.34459346465499e-05	0.234221880330394	0.15308204287771	0.0034114853339507	0.000434797150406051	0	0	0.00190641827485745	6.68918692932e-05	0	0.0166895213886772	0	0	0	0	0	0	0	0.0075587812301341	0	0.000334459346465499	0	0	0.00083614836616525	0	0	0	0.0021405398173824	0	0	3.34459346465499e-05	0	0.0069567544064928	0.0016054048630368	0.0001337837385864	0	0.0001337837385864	0.0380614736277532	0	0	0	0
247	0	0	0	0.0676141851800827	0.00200082792879816	0	0.144128604940234	0.000965916931144181	0.00344970332550992	0.00400165585759632	0.0545743066095665	0	0	0	0	0	0	0	0	0	0	0	0.000137988133020597	0.00627846005242766	0.000413964399061792	0	0.00110390506416277	0	0	0.417207120187824	0.216227404442893	0.00607147785290026	0.00206982199530395	0	0	0	0	0	0.00386366772457471	0	0	0	0	0	0	0.000275976266041195	0.00048295846557159	0	0.000413964399060789	0	0	0.000551952532082389	0	0	0	0.00206982199530395	0	0	0	0	0.000551952532082389	0.000137988133020597	0	0	0	0.065406375051737	0	0	0	0
248	0	0	0	0.029058080897089	0.000528969919244377	0	0.354057199280576	0.00183376238670756	0.00497231724090035	0.00655922699862746	0.0801565750961108	0	0	0	0	0	0	0	0	0	3.52646612828917e-05	0	0.000211587967696949	0.00225693832211549	7.05293225658835e-05	0	0.00056423458052787	0	3.52646612828917e-05	0.337165426526503	0.134076242197351	0.00751137285326775	0.000916881193355784	0	0	0.000105793983848474	0	0	0.0124484254328465	0	0	0	0	0	0	0	0.00201008569312502	0	0	0	0	0	0	0	0	0.00349120146700767	0	0	0	0	0.0004231759353949	0.000458440596677391	0.000105793983848474	0	0	0.0209472088020461	0	0	0	0
