Timepoint	Acidobacteriales	Actinomycetales	Bifidobacteriales	Coriobacteriales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Stramenopiles	Streptophyta	Bacillales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Sphingomonadales	Burkholderiales	Neisseriales	Rhodocyclales	Desulfovibrionales	MIZ46	Myxococcales	Campylobacterales	Aeromonadales	Enterobacteriales	Pasteurellales	Pseudomonadales	Xanthomonadales	Erysipelotrichales	RF39	Verrucomicrobiales
326	0	0.000133835961722552	0.0122619233502475	0.000541716987926615	0.250773539993483	0	0	0	0	0	3.18657051721362e-06	1.59328525860181e-05	0.00733229876010902	0.000809388911371719	0.653970307535411	1.91194231033217e-05	0	0	0	0	0	0.0182749819161852	6.37314103442723e-06	0	0.000640500673959427	0	0	3.82388462065434e-05	0	0.00100695628344234	0.000270858493963807	0.000417440737755174	0	0.0534706532789067	1.27462820688145e-05	0
327	0	0.000196260551856575	0.0262897855510277	0.000723425522543828	0.359462611223722	6.8462983205968e-06	0	0	0	0	4.56419888039453e-06	0	0.00397769932426664	0.000267005634503375	0.55370350507679	2.28209944020227e-06	0	2.28209944020227e-06	2.28209944020227e-06	0	0	0.00532413799398768	6.8462983205968e-06	0	0.00185534684488263	0	0	1.59746960814259e-05	0	0.000440445191958627	0.000102694474809452	0.000282980330584201	0	0.047333024489144	0	0
328	0	0.000122920908078763	0.0734836553605038	0.000606921983637269	0.0793300810510216	1.53651135097954e-05	0	0	0	0	0	0	0.00234317981024205	2.30476702646431e-05	0.755763838205214	0	0	0	0	0	0	0.00163638458878966	0	0	0	0	0	3.07302270195908e-05	0	0.000314984826950456	0.0016901624860705	3.84127837744385e-05	0	0.0846003149849233	0	0
329	0	8.63887349090896e-05	0.0288538374596479	0.000806294859151169	0.227886283628439	0.000215971837272724	0	0	0	0	0	0	0.00959634863614004	7.1990612424208e-05	0.645669404709768	0	0	0	0	0	0	0.00417545552060266	0	0	0.000338355878393268	0	0	7.1990612424208e-06	0	0.000165578408575088	0.00277883763957305	1.43981224848816e-05	4.31943674545448e-05	0.0792904605239221	0	0
330	0	0.000256042035423429	0.0474790991773564	0.00111322624097143	0.187489563503858	0	0	0	0	0	0	0	0.0103307395162149	0.000233777510603	0.709325496220725	0	0	0	0	0.000155851673736	0	0.00222645248193286	0	0	0.000801522893496428	0	0	1.11322624097143e-05	0	8.90580992775143e-05	0.00204833628337743	3.33967872291429e-05	7.79258368678e-05	0.0383283794765213	0	0
331	0	0.000457096421950823	0.0513217704868085	0.00167602021381968	0.0941999542904005	0	0	0	0	0	1.26971228319339e-05	0.000850707229741476	0.0172299956829513	0.000177759719647876	0.644810685898988	0	0.00116813530054433	0.000888798598238379	0	0	0.00182838568780329	0.00825312984078209	1.26971228319339e-05	0	0.00783412478733217	0	0	0	0	0.00299652098834762	2.5394245663968e-05	0.00019045684247951	0	0.166052972396005	0	1.26971228319339e-05
332	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	0	0.000323852047847597	0.0338942175182945	0.000413428146187932	0.124896642963157	1.37809382062977e-05	0	0	0	0	0	2.06714073094466e-05	0.0036657295628708	9.64665674438841e-05	0.682121988864768	6.89046910313886e-06	0	0	0	0	0	0.00478887602668446	6.20142219282398e-05	0	0.000943994267129995	0	0	6.89046910313886e-05	0	0.00343834408247048	0.00816520588721941	9.64665674439841e-05	0	0.136982525770904	0	0
334	0	0.000155367963125962	0.0617731512650982	0.00138680293012099	0.295446567806605	0	5.75436900466193e-06	0	0	0	0	0	0.0126135768581996	0.000230174760186277	0.567282959587125	0	0	0	0	0	0	0.00426398743245696	0	0	0.00115662816993772	0	0	0	0	0.000397051461321903	0.00098399709979776	4.60349520372554e-05	0	0.0542521909759774	5.75436900466193e-06	0
335	0	0.000339999592001086	0.0334695598365909	0.00159119809056308	0.0983686819575663	0	0	0	0	0	0.0001563998123205	0	0.00824839010194236	0.000822799012640629	0.737187115374875	0	0	0	0	0	0	0.00201279758463843	0	0	0.00078879905344052	0	0	6.79999184000173e-06	0	0.000169999796000543	0.000339999592000086	2.03999755200652e-05	0	0.11647706022806	0	0
336	0	0.000161345622491743	0.0256035334690829	0.00132101728415052	0.20883165601145	0	0	0	0	0	1.0084101405759e-05	1.0084101405759e-05	0.0189076901357605	9.07569126515306e-05	0.61721759474	0	0	0	0	0	0	0.00835972006535407	0	0	0.000322691244982487	0	0	2.01682028114179e-05	0	0.000524373273097666	0.00186555876005891	3.02523042172769e-05	1.0084101405759e-05	0.116713389669674	0	0
337	0	0.00037194359394594	0.0392427444047598	0.00195674673337282	0.00496463840613937	3.23429212126383e-05	0	0	0	0	0	0	0.0319332442107051	0.00185432748285953	0.73327331924636	5.39048686877305e-05	0	0	5.39048686877305e-06	0	0	0.000792401569710438	2.69524343438652e-05	0	0	0	0	1.07809737375461e-05	0	0.00044201992323919	0.0133791884082695	8.62477899003687e-05	0	0.171573806545888	0	0
338	0	0.000307597662258835	0.0289992604566306	0.00119766749346742	0.0934115198598	0	0	0	0	0	0	6.54463111187372e-06	0.00336394039149483	3.27231555593186e-05	0.776965516338565	0	0	0	0	0	0	0.00165579167130228	0	0	0.000255240613362565	0	0	6.54463111187372e-06	0	0.000104714097789539	5.89016800068535e-05	0	0	0.0936340373175387	0	0
339	0	0.000393079754350032	0.0253817212809489	0.00120986885429812	0.0705909979632069	0	0	0	0	0	0	5.10493187468807e-06	0.0107867210512364	0.000403289618100708	0.739714838505175	5.10493187468807e-06	0	0	0	0	0	0.00315484789856093	0	0	0.00146001051616069	0	0	2.04197274986523e-05	0	0.000418604413724722	0.00396142713475634	0.000500283323719131	0	0.141993680094514	0	0
340	0	6.60514446394958e-05	0.00639283624903666	0.000391590707504932	0.299632942685917	0	0	0.00020287229424923	0	0	0	0.000108513087622379	0.00481231953801941	0.000679386287720328	0.614372794353778	2.35898016569128e-05	0	0	0	0	0	0.00328370039064442	9.43592066278511e-06	4.71796033139256e-06	0.00149087546472425	0	0	1.88718413255702e-05	0	0.000108513087622379	0.0132999301742122	0.000297231500878081	0.000500103795127311	0.0543037234143278	0	0
341	0	0.000143750762314773	0.0228258786220483	0.000727465978986641	0.136733111463607	8.71216741302415e-06	0	0	0	0	4.35608370650707e-06	0	0.0052577930337582	0.000135038594901999	0.727997421198474	0	0	0	0	0	0	0.00138959070237048	1.30682511195612e-05	0	0.000309281943162482	0	0	4.35608370650707e-06	0	7.40534230106803e-05	0.00329319928212063	3.04925859456095e-05	0	0.101052429823353	0	0
342	0	0.000600890266367672	0.0146032147629036	0.00433273507855374	0.0828437922501025	0	0	0	0	0	0	7.90645087326727e-06	0.00626190909162679	0.00110690312225782	0.810806537053576	0	0	0	0	0	0	0.00294119972485334	1.58129017465545e-05	0	0.000276725780563954	0	0	7.90645087326727e-06	0	5.53451561127908e-05	0.000498106405015518	8.69709596059999e-05	1.58129017465545e-05	0.0755303251923473	7.90645087326727e-06	0
343	0	0.000175304769711491	0.0189613429292814	0.000829144181066023	0.198648731883009	0	0	0	0	0	4.73796674895299e-06	4.73796674895299e-06	0.00880788018629722	9.94973017279028e-05	0.696035743221474	4.73796674895299e-06	0.000336395639175753	0	0	0	0	0.00265799934615081	1.4213900246829e-05	0	0.00143560392492712	0.000156352902715519	0	4.73796674895299e-06	0	0.000222684437200921	0.00607881133890526	0.000184780703208977	0	0.0653365614679058	0	0
344	0	0.000419311087414023	0.0110056218746133	0.000999099257664327	0.222193462887938	1.55300402746046e-05	0	0	0	0	2.07067203661394e-05	2.58834004576743e-05	0.00875894271486537	0.000372720966589909	0.663179309845388	0	0	0	0	0	0	0.00408957727230553	5.17668009152485e-06	0	0.000921449056291804	0	0	1.03533601830697e-05	0	6.21201610983182e-05	0.00869164587367532	9.83569217390622e-05	0	0.079130731879044	0	0
345	0	0.000125328384468585	0.0178689354318076	0.00182690221976069	0.285613747559696	4.82032247957944e-06	0	0	0	0	0	4.33829023161949e-05	0.0121279313585822	0.000694126437058319	0.598915427442051	9.64064495915887e-06	0	0	0	0	0.000101226772071088	0.00818490757031484	4.82032247957944e-06	0	0.00106047094550188	0	0	0	0	0.00034706321853016	0.0124316116748394	4.33829023160949e-05	0.000294039671254066	0.060302234219514	0	0
346	0	0.000159661182165027	0.00581082670878852	0.00145375707971219	0.407892304331261	4.20161005696754e-06	0	0	0	0	4.20161005696754e-06	0	0.013159442698424	8.40322011394509e-06	0.491500142854598	9.66370313103635e-05	0	0	0	0	0	0.0035923765987131	4.20161005696754e-06	0	0.00302936085107127	0	0	2.10080502848877e-05	0	0.000260499823532728	0.0093443807666983	4.20161005696754e-05	0	0.0636165778725866	0	0
347	0	0.000343391510244216	0.0064805165247115	0.00174890094752033	0.211912491066232	7.98584907543316e-06	0	0	0	0	0	1.19787736131447e-05	0.0140191580518951	0.000686783020487432	0.671845489791727	3.99292453771158e-05	0	0	0	0	3.99292453772158e-06	0.00293080661068768	3.99292453772158e-06	0	0.00191660377810516	0	0	1.19787736131447e-05	0	0.000686783020487432	0.0147498632423412	0.000355370283856561	0	0.0722399907364124	3.99292453772158e-06	0
348	0	0.00161213111060831	0.0274273485018886	0.00269627168281487	0.106703367875676	0.000183036719981678	0	0	0	0	0	0	0.00724403018697378	0.000190076593827435	0.728817019598608	0	0	0	0	0	0.000894063978373118	0.0116932304573221	0	0.000436472178417923	0.000598389276863331	0	0	0	0	0.000936303221445659	0.00168252984906588	0.00834929038071761	0.000436472178418924	0.100099966208997	0	0
349	0	0.000437445319334219	0.0785191324768993	0.00163005940046644	0.0488833632637165	9.20937514389146e-06	0	0	0	0	0	1.84187502877829e-05	0.0215683565869957	2.30234378597537e-05	0.772731040198967	0	0	0	0	0	0	0.002076714094951	4.60468757195073e-06	0	0.000119721876870439	0	0	0	0	0.000414421881475366	0.000584795321637683	0.000349956255467976	0	0.0726297370723549	0	0
350	0	0.000656832130935567	0.0387046408958237	0.002088941531174	0.0652282760848786	8.07580488855403e-06	0	0	0	0	2.69193496285134e-06	1.07677398514454e-05	0.0125955636912064	0.000387638634650433	0.718765478626708	2.69193496285134e-06	0	0	0	0	0	0.00302035102832213	1.07677398514454e-05	0	0.000508775707979444	0	0	1.34596748142567e-05	2.69193496285134e-06	0.000156132227845258	0.000866803058038052	7.26822439969062e-05	0	0.156896737374148	0	0
351	0	0.000234457164675905	0.062861315237636	0.00189575364580635	0.0253347713373425	0	0	0	0	0	3.34938806680436e-05	0	0.00409965099376365	0.000214360836275799	0.802205237103211	0	0	0	0.000931129882571251	0	0	0.00409295221762928	6.69877613359871e-06	0	6.69877613359871e-06	0	0	0	0	0.000133975522672374	7.36865374696558e-05	0.00108520173364773	0	0.0967906163543635	0	0
352	0	0.000587833055412162	0.0498818335592435	0.00189546168888412	0.0854997180800688	1.19965929676299e-05	0	0	0	0	0	2.39931859352597e-05	0.0147917991290287	0.000551843276510173	0.748563407992113	2.39931859351597e-05	0	0	0	0	0	0.0033350528449937	0	0	0.000275921638254586	0	0	0	0	4.79863718704194e-05	0.0010437035881867	0.000263925045287257	0	0.0932015307653085	0	0
353	0	0.000181268256302545	0.0136365519670271	0.0011445795612311	0.373324563402725	1.03581860744597e-05	0	0	0	0	1.03581860744597e-05	0	0.0125489424291758	7.25073025211179e-05	0.507059103809495	0	0	0	0	0	0	0.00504443661826207	0	0	0.0028795757286986	0	0	3.10745582233791e-05	0	0.000134656418967776	0.00253775558823963	0	0	0.081384267986982	0	0
354	0	9.46351342398977e-05	0.0188229282002969	0.00109776755718337	0.225922455970718	0	0	0	0	0	9.46351342398977e-06	9.46351342398977e-06	0.00299047024198333	0.000709763506799233	0.663638342371369	0	0	0.000596201345711435	0	0.000529956751743387	0	0.00672855804445749	0	9.46351342398977e-06	0.000671909453102633	0	0	9.46351342398977e-06	0	9.46351342398977e-06	0.000615128372559735	3.78540536959991e-05	0.000113562161087797	0.0773831492679316	0	0
355	0	6.80490341896683e-05	0.00413154850437486	0.00180167919092642	0.398896957560076	3.24043019951421e-06	0	0	0	0	0	3.24043019951421e-06	0.0157808950716771	0.000456900658130973	0.54336505714496	0	0	6.48086039902841e-06	0	0	0	0.0078580432338167	0	0	0.00442966808272981	0	0	9.72129059854262e-06	0	3.24043019951421e-05	0.000832790561274341	2.26830113965894e-05	0	0.0223006406330557	0	0
356	0	0.000306299425589094	0.0225149967381422	0.00450697726224009	0.0947857495185297	0.000198895730902529	0	0	0	0	0	3.97791461804057e-06	0.00987716199658836	6.76245485066596e-05	0.798753321558929	3.97791461804057e-06	0	7.95582923608114e-06	0	0	0	0.00063248842426744	7.95582923608114e-06	0	2.7845402326354e-05	0	0	1.19337438541517e-05	0	0.000242652791700685	5.17128900345574e-05	0.000469393924927767	7.95582923608114e-06	0.0675211227265167	0	0
357	0	0.000491627582273699	0.0329980433221775	0.0018534359851734	0.114175589707448	2.94976549363219e-05	0	0	0	0	9.83255164547399e-06	2.4581379113735e-05	0.0324277553267426	0.000599785650374213	0.710687000383388	0	0	0	0	0	0	0.00259087735857644	9.83255164547399e-06	4.91627582273699e-06	0.00384452769338763	0	0	9.83255164547399e-06	4.91627582273699e-06	0.00122415267985386	0.00244338908389984	0.000201567308732367	0	0.0963688386773409	0	0
358	0	0.000186542222277377	0.0847958761731756	0.000600044148326978	0.178154040349362	6.21807407591589e-06	0	0	0	0	5.285362964524e-05	0	0.00384276977891696	3.73084444554753e-05	0.667522688197656	0	0	1.24361481517918e-05	0	0	0	0.00180635051905268	3.10903703795294e-06	3.10903703795294e-06	3.41994074175024e-05	0	0	0	0	0.000481900740882806	0.000152342814860274	7.15078518729777e-05	0	0.0622367034257936	0	0
359	0	6.973379125198e-05	0.0909720890501824	0.00094358536287826	0.282674639563356	6.53754292987187e-06	0	0	0	0	2.17918097662062e-06	0	0.00184794546817797	0.000213559735709001	0.562337651017102	0	0	0	0	0	2.17918097662062e-06	0.00415787730340043	6.53754292987187e-06	0	0.000514286710483227	0	0	4.35836195325125e-06	0	0.000603633130524483	0.0013663464723372	4.14044385557818e-05	0	0.0542354561462742	0	0
360	0	0.0005999729044494	0.125355629100451	0.000464495151832471	0.0214635468075945	1.93539646596613e-05	0	0	0	0	5.80618939789839e-05	1.93539646596613e-05	0.0133929435445244	0.000580618939789839	0.718573999883864	0	0	0	0	0	0	0.0015483171727749	0	0	0.00015483171727749	0	0	0	0	0.000406433257853787	0.00483849116491032	7.74158586386452e-05	0	0.112446534672741	0	0
361	0	0.00090198436560363	0.162111909358363	0.00155078013735379	0.0212757540273052	0	0	0	0	0	8.70335791372696e-05	2.37364306738008e-05	0.0461436212298384	0.000205715732506074	0.56272747412676	0	0	7.9121435579336e-06	0	7.9121435579336e-06	0	0.00125803082570414	0	0	0.00224704877044834	0	0	1.58242871158672e-05	0	0.00749279994936222	0.0183007880494493	0.000118682153368504	0	0.175522992689895	0	0
364	0	0.000632086016926591	0.172160270399516	0.00118432958961016	0.0514185340927382	6.65353702028517e-06	0	0	0	0	0.000153031351466459	1.33070740405703e-05	0.0340461489328433	8.64959812637072e-05	0.654228988130154	1.33070740405703e-05	6.65353702028517e-06	0	0	0	0	0.000532282961622813	0	0	0.000745196146271538	0	0	6.65353702028517e-06	0	0.00294751689999023	0.000924841645819338	8.64959812637072e-05	0	0.0808072071113718	0	0
